,count
ideal,2
therapist,2
engineers,2
please,2
fantastic,2
minute,2
mode,2
rock,2
neutral,2
THE,2
"note,",2
bucks,2
marinate,2
conversations,2
tuna,2
fucks,2
field,2
grief,2
admit,2
dollar,2
available,2
again.,2
wildly,2
inherently,2
courses,2
lecture,2
"way,",2
deep,2
theyd,2
dx,2
dental,2
material,2
seeking,2
Except,2
thinks,2
correct,2
trend,2
mid,2
20s,2
"lol,",2
significant,2
syndrome,2
problematic,2
distance,2
$200,2
hell.,2
leaf,2
Perhaps,2
4.5,2
bs,2
husband,2
load,2
aesthetic,2
loved,2
18,2
tasted,2
more.,2
we'll,2
socializing,2
moving,2
plain,2
concerns,2
travel,2
shut,2
circle,2
boys,2
Throwback,2
way),2
THIS,2
person.,2
"person,",2
people.,2
trait,2
scares,2
stomach,2
uncomfortable,2
choice,2
insulting,2
fascinating,2
"""fellowship""",2
@MAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAtthew,2
sticks,2
poll,2
argue,2
slept,2
denominations,2
box,2
pisses,2
personality,2
:/,2
tf,2
world.,2
size,2
disability,2
concepts,2
"fairness,",2
avoid,2
understanding,2
"water,",2
dick,2
image,2
lie,2
adulthood,2
moves,2
overthink,2
rad,2
fluid,2
trouble,2
"yourself,",2
game.,2
appearance,2
dunno,2
hut,2
hurts,2
To,2
adjusted,2
Guys,2
value,2
"there,",2
routine,2
(but,2
Wise,2
with.,2
clear,2
Got,2
"man,",2
pushed,2
folks,2
caught,2
ragweed,2
Nah,2
comfortable,2
known,2
Huh.,2
section,2
rough,2
opposed,2
whats,2
belt,2
abnormal,2
etc.,2
asleep.,2
90%,2
Hope,2
peak,2
"example,",2
stock,2
bad.,2
coupon,2
songs,2
sermons,2
impacting,2
allowed,2
Love,2
massive,2
limit,2
legal,2
get.,2
despite,2
South,2
ai,2
challenge,2
violently,2
"wrong""",1
calf,1
muscles,1
"""were",1
shaped,1
too!,1
advance,1
audiobook,1
here-,1
sections.,1
consumerist,1
safety,1
feed,1
15,1
@josh,1
"shorts,",1
normalized,1
symmetry?,1
swells,1
upper,1
less...,1
healthy?,1
usual.,1
shaking,1
interviewed,1
Grown,1
engineer,1
opera,1
singer,1
polyglot,1
ONE,1
hospital.,1
$50,1
back/shoulder,1
stretches,1
doubled,1
women's,1
theorize,1
purring,1
facilitates,1
cats!!,1
5min,1
OWWWWEWE,1
hairstyling,1
Curried,1
beans,1
"See,",1
"new,",1
Wisdom,1
Come,1
years.,1
Cut,1
pre-covid.,1
$25,1
bun.,1
15%,1
fat,1
IT,1
thrown,1
Chinese,1
North,1
buffet,1
GOD,1
OH,1
geriatric,1
Hopping,1
mwahahaha,1
cabin,1
Phenylephrine?,1
spaced,1
Gardens-,1
GA?,1
circulation,1
improves,1
"run,",1
costume,1
repetition,1
prison,1
"tools,",1
strategies,1
learning,1
pronunciation,1
credits,1
opera),1
Callaway,1
punishable,1
Sudafed,1
"easy,",1
nicer:,1
Less,1
healthier,1
kicked,1
cabin-y,1
code,1
affordable,1
offense,1
nutrition,1
covertly,1
hop,1
stalls,1
square.,1
stall,1
gems,1
instructional,1
topics,1
@judgedread,1
stuff?,1
paralyzed,1
2023,1
Having,1
November,1
organized,1
Written,1
"broad,",1
schools,1
socialize,1
lock,1
glued,1
colder,1
traumatized,1
fixated,1
helplessly,1
nuts?,1
tune,1
overwhelming,1
"lifetime,",1
adoptions,1
breed),1
abused,1
(very,1
Galgo,1
freak,1
Halloweens,1
Aggressive,1
sweat,1
romance,1
converse,1
indie?,1
razor,1
Than,1
trust,1
$19,1
bottom,1
(read:,1
mf,1
GOAT,1
"swear,",1
greasy,1
"weird,",1
fast.,1
page,1
had-,1
reshaved,1
lodge,1
ZHOOP,1
fairness,1
straps,1
Jake,1
"""clippy",1
$20,1
Clips,1
clips,1
Starkville,1
cheap.,1
"case,",1
claws,1
"plus,",1
"up""",1
phase.,1
thinned,1
have.,1
miserable,1
again-,1
"""boycut""",1
decision,1
"done,",1
demo,1
Epcot,1
Society,1
"solidarity,",1
"wild,",1
reels,1
sizable,1
"""progressives""",1
bleaching,1
expense,1
earful,1
delete,1
Instagram.,1
Dumb,1
snarky,1
Amazon,1
entertained,1
list...,1
🤨,1
shipping,1
Future,1
(negative,1
sampler,1
NAOOO,1
yep.,1
"enough,",1
Close,1
connotation),1
mute,1
sleepovers,1
pig,1
frying),1
summers,1
partly,1
praying,1
"""Interest",1
Eating,1
pain.,1
Nepalese,1
She's,1
dating???,1
possible?,1
dumping,1
phase,1
"dumping""",1
qualities,1
babble,1
butthole,1
🥺🥺🥺,1
Z?,1
sore.,1
AND,1
Alt,1
Epicore?,1
Accidentally,1
pov,1
"by,",1
high-,1
introvert,1
usually?,1
"Cave,",1
🎅🏼,1
Vent,1
bullshit.,1
"sorry,",1
"artist,",1
#1,1
busy/broke,1
"awkwrd,",1
Think,1
Doordash,1
orrr,1
itchy?,1
hesitate,1
ask.,1
Alabama,1
something-,1
fighter.,1
teach,1
part.,1
gibberish,1
"conflict,grief,",1
Still,1
candle,1
business?,1
immersed,1
$15,1
(plus,1
tipped,1
botched,1
$35,1
amazing.,1
2012,1
coolest,1
"defense,",1
passive,1
EXTREMELY,1
SUPPOSED,1
infinitely,1
attribute,1
cranked,1
women/girls),1
girlfriend,1
reindeer,1
reunion,1
Tim,1
sprinting,1
madrid,1
airport,1
(we,1
customs,1
bonding,1
attendance),1
expects,1
unenthused,1
Gitmo,1
recording,1
occasion/birthday,1
freshmen,1
cookout.,1
trip.,1
Moore,1
verses,1
"Fatigue,",1
worship.,1
nixed,1
evoke.,1
let's,1
church.,1
ideas,1
pulsing,1
Christs,1
Barely,1
absurd.,1
connections,1
decentralized,1
"congregations,",1
disagree,1
clout,1
demon,1
"staged,",1
lodgings,1
Romanian,1
owner,1
walks,1
emotions,1
109,1
(Turns,1
"parties,",1
delusion,1
things.,1
real.,1
Adventure,1
juvenile,1
closed),1
Reeeeeè,1
turducken,1
chat.,1
retell,1
"drama,",1
